order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD5975,CUST1975,53,PROD1175,India,2022-05-06,2025-05-24,2,active,2023-01-08,31.86,9,14,Beauty,Tablet,Electronics,Female
ORD5976,CUST1976,43,PROD1176,USA,2023-06-12,2023-11-07,0,active,2025-06-23,145.88,7,9,Clothing,Basketball,Sports,Female
ORD5977,CUST1977,63,PROD1177,Canada,2021-05-26,2022-12-03,5,UNKNOWN,2023-12-14,296.35,4,8,Beauty,Camera,Electronics,Male
ORD5980,CUST1980,64,PROD1180,Pakistan,2022-04-18,2025-02-26,3,paused,2022-07-23,213.5,7,39,Home,Jacket,Clothing,Female
ORD5981,CUST1981,46,PROD1181,UK,2023-06-27,2025-04-18,3,cancelled,2024-04-02,160.9,7,41,Sports,Hoodie,Clothing,Male
ORD5982,CUST1982,67,PROD1182,Pakistan,2020-09-28,2022-09-11,1,cancelled,2020-09-28,58.81,7,46,Clothing,Lipstick,Beauty,Male
ORD5983,CUST1983,37,PROD1183,UK,2022-04-10,2022-05-15,0,active,2022-06-11,211.84,6,30,Beauty,Camera,Electronics,Male
ORD5985,CUST1985,22,PROD1185,Pakistan,2023-02-06,2024-03-07,3,paused,2025-04-24,9.93,8,28,Beauty,Tennis Racket,Sports,Male
ORD5986,CUST1986,54,PROD1186,Germany,2021-04-01,2024-02-04,3,active,2024-08-23,7.25,8,29,Home,Jeans,Clothing,Male
ORD5987,CUST1987,18,PROD1187,UK,2023-02-19,2023-04-24,4,active,2024-09-21,210.63,9,17,Clothing,Bluetooth Speaker,Electronics,Female
ORD5988,CUST1988,44,PROD1188,Germany,2023-01-08,2023-07-31,4,active,2023-04-02,211.96,1,3,Home,Chair,Home,Male
ORD5989,CUST1989,62,PROD1189,India,2022-12-25,2024-06-07,0,active,2024-08-16,231.71,4,2,Electronics,Blender,Home,Female
ORD5990,CUST1990,42,PROD1190,UK,2022-02-24,2022-10-29,1,active,2024-01-08,186.02,6,11,Electronics,Conditioner,Beauty,Female
ORD5991,CUST1991,53,PROD1191,Pakistan,2021-02-11,2024-09-19,1,paused,2022-11-26,437.26,1,8,Home,Smartphone,Electronics,Female
ORD5992,CUST1992,26,PROD1192,Pakistan,2022-02-13,2024-02-15,1,cancelled,2025-08-16,139.94,3,33,Home,Perfume,Beauty,Other
ORD5993,CUST1993,40,PROD1193,UK,2022-12-20,2023-11-21,2,active,2024-02-06,125.24,4,3,Sports,Smartphone,Electronics,Female
ORD5994,CUST1994,49,PROD1194,Pakistan,2020-12-09,2021-03-22,5,active,2025-05-03,404.7,1,19,Beauty,Refrigerator,Home,Female
ORD5995,CUST1995,32,PROD1195,Pakistan,2020-09-13,2023-05-07,5,active,2023-06-26,141.68,8,21,Home,Perfume,Beauty,Female
ORD5996,CUST1996,39,PROD1196,Canada,2021-11-20,2025-06-05,1,active,2022-04-04,297.66,5,27,Sports,Cricket Bat,Sports,Male
ORD5997,CUST1997,53,PROD1197,UK,2022-10-13,2023-10-15,2,active,2023-07-12,36.92,5,24,Sports,Football,Sports,Female
ORD5998,CUST1998,68,PROD1198,Canada,2023-02-05,2023-05-02,1,active,2023-05-16,11.28,2,32,Sports,Cycling Helmet,Sports,Female
ORD5999,CUST1999,63,PROD1199,Germany,2022-11-03,2023-01-11,4,cancelled,2025-03-08,62.25,3,40,Sports,Cricket Bat,Sports,Male
ORD6000,CUST2000,40,PROD1200,USA,2023-03-30,2025-01-11,2,paused,2023-10-19,317.92,4,48,Beauty,Foundation,Beauty,Male
ORD6001,CUST2001,50,PROD1201,Canada,2023-06-01,2023-10-05,5,active,2023-08-09,273.87,6,22,Clothing,Face Wash,Beauty,Male
ORD6002,CUST2002,55,PROD1202,Germany,2021-09-01,2024-01-14,5,cancelled,2024-04-05,408.29,2,37,Clothing,Laptop,Electronics,Male
ORD6003,CUST2003,66,PROD1203,UK,2021-04-19,2024-01-05,0,active,2025-05-10,168.28,7,48,Sports,Sofa,Home,Female
ORD6004,CUST2004,55,PROD1204,UK,2021-07-20,2025-08-02,0,active,2023-02-18,210.63,3,34,Clothing,Yoga Mat,Sports,Male
ORD6005,CUST2005,26,PROD1205,India,2022-05-17,2024-02-07,2,paused,2024-01-05,54.74,9,20,Electronics,Shirt,Clothing,Female
ORD6006,CUST2006,36,PROD1206,India,2021-07-28,2023-09-05,5,active,2022-02-17,343.61,5,5,Sports,Perfume,Beauty,Male
ORD6007,CUST2007,36,PROD1207,UNKNOWN,2021-05-29,2023-07-12,3,UNKNOWN,2022-01-10,144.61,8,16,Electronics,Perfume,Beauty,Male
ORD6008,CUST2008,46,PROD1208,Pakistan,2021-10-18,2023-12-19,5,cancelled,2024-03-27,232.44,5,38,Sports,Cricket Bat,Sports,Male
ORD6009,CUST2009,68,PROD1209,Germany,2021-02-08,2021-11-29,2,active,2021-07-16,379.58,3,20,Clothing,Bluetooth Speaker,Electronics,Female
ORD6010,CUST2010,40,PROD1210,UK,2021-02-01,2023-08-17,1,active,2021-02-25,95.69,9,2,Sports,Refrigerator,Home,Other
ORD6011,CUST2011,57,PROD1211,UK,2021-10-10,2023-11-30,4,active,2025-02-14,349.76,5,21,Electronics,Running Shoes,Sports,Male
ORD6014,CUST2014,50,PROD1214,Canada,2023-07-14,2024-04-10,0,active,2025-03-20,328.95,2,48,Sports,Smartwatch,Electronics,Male
ORD6015,CUST2015,40,PROD1215,Canada,2021-11-14,2024-03-17,3,cancelled,2022-08-21,204.01,4,12,Beauty,Yoga Mat,Sports,Female
ORD6017,CUST2017,48,PROD1217,India,2022-10-22,2022-10-30,4,paused,2023-12-09,324.78,4,39,Home,T-Shirt,Clothing,Female
ORD6020,CUST2020,36,PROD1220,USA,2022-03-20,2025-03-25,5,active,2024-04-24,93.98,8,49,Sports,Microwave,Home,Male
ORD6021,CUST2021,32,PROD1221,UK,2023-01-03,2025-03-04,2,active,2025-08-02,617.67,2,46,Beauty,Yoga Mat,Sports,Male
ORD6022,CUST2022,32,PROD1222,Germany,2021-07-31,2023-09-07,4,active,2024-05-15,208.08,7,39,Clothing,Football,Sports,Male
ORD6023,CUST2023,27,PROD1223,USA,2020-08-28,2021-12-25,2,cancelled,2024-03-21,352.3,4,18,Electronics,Refrigerator,Home,Female
ORD6025,CUST2025,42,PROD1225,Canada,2021-08-16,2024-03-18,3,active,2024-06-09,210.63,1,41,Home,Running Shoes,Sports,Male
ORD6026,CUST2026,27,PROD1226,Canada,2022-08-17,2025-03-15,1,active,2023-09-05,179.48,4,37,Beauty,Smartphone,Electronics,Male
ORD6027,CUST2027,19,PROD1227,India,2023-05-17,2025-04-05,4,active,2024-11-13,157.13,7,5,Sports,Sofa,Home,Female
ORD6028,CUST2028,24,PROD1228,USA,2022-11-21,2024-07-24,0,active,2023-03-23,21.02,6,2,Clothing,Dumbbells,Sports,Female
ORD6032,CUST2032,49,PROD1232,Germany,2020-11-30,2021-07-16,3,active,2023-01-26,456.94,1,20,Home,Sofa,Home,Female
ORD6033,CUST2033,68,PROD1233,Canada,2021-02-22,2024-03-13,2,cancelled,2022-06-25,60.37,8,7,Electronics,Blender,Home,Female
ORD6034,CUST2034,56,PROD1234,India,2022-05-16,2023-09-25,3,cancelled,2023-11-20,88.97,8,22,Clothing,Headphones,Electronics,Female
ORD6035,CUST2035,26,PROD1235,Pakistan,2022-11-26,2023-01-19,1,active,2025-01-07,110.67,7,36,Home,Tennis Racket,Sports,Female
ORD6038,CUST2038,63,PROD1238,Canada,2022-06-01,2025-04-03,0,cancelled,2025-01-14,71.4,9,27,Electronics,Sneakers,Clothing,Female
ORD6039,CUST2039,19,PROD1239,Pakistan,2022-05-12,2023-11-02,0,paused,2022-10-02,164.17,6,41,Beauty,Smartwatch,Electronics,Male
ORD6040,CUST2040,61,PROD1240,India,2021-03-19,2023-12-31,2,active,2023-04-19,439.94,4,46,Clothing,Skirt,Clothing,Female
ORD6041,CUST2041,22,PROD1241,USA,2021-07-23,2021-10-16,1,cancelled,2023-03-21,156.82,2,47,Home,Shirt,Clothing,Male
ORD6042,CUST2042,51,PROD1242,Pakistan,2021-05-07,2024-07-16,2,cancelled,2024-01-25,62.14,5,33,Home,Running Shoes,Sports,Male
ORD6043,CUST2043,53,PROD1243,UK,2022-04-21,2024-02-27,1,cancelled,2023-11-03,34.67,7,37,Sports,Jacket,Clothing,Male
ORD6045,CUST2045,39,PROD1245,India,2022-09-25,2023-11-20,2,active,2025-04-24,264.01,6,27,Sports,Moisturizer,Beauty,Male
ORD6046,CUST2046,31,PROD1246,India,2021-11-12,2024-03-16,2,active,2024-01-20,87.51,5,13,Clothing,T-Shirt,Clothing,Female
ORD6050,CUST2050,29,PROD1250,Canada,2023-07-26,2024-11-06,1,paused,2023-12-28,100.04,9,11,Beauty,Lipstick,Beauty,Female
ORD6051,CUST2051,38,PROD1251,USA,2022-12-08,2025-02-07,0,active,2025-01-16,207.64,7,14,Beauty,Moisturizer,Beauty,Female
ORD6052,CUST2052,56,PROD1252,Canada,2022-10-03,2025-05-16,3,cancelled,2024-06-28,96.98,8,38,Clothing,Laptop,Electronics,Female
ORD6053,CUST2053,23,PROD1253,Pakistan,2022-02-24,2024-12-18,3,paused,2022-12-16,149.0,4,1,Electronics,Conditioner,Beauty,Female
ORD6054,CUST2054,50,PROD1254,India,2023-04-24,2024-04-22,1,active,2025-05-01,451.57,2,21,Clothing,Laptop,Electronics,Female
ORD6055,CUST2055,38,PROD1255,Pakistan,2023-07-20,2023-10-08,0,paused,2025-02-04,292.96,4,36,Electronics,Smartphone,Electronics,Male
ORD6057,CUST2057,50,PROD1257,UK,2021-02-16,2025-01-07,3,active,2024-08-15,152.66,6,28,Home,Skirt,Clothing,Male
ORD6058,CUST2058,61,PROD1258,UK,2021-12-21,2023-02-24,0,cancelled,2023-02-12,190.72,2,14,Clothing,Football,Sports,Male
ORD6059,CUST2059,22,PROD1259,UK,2022-02-15,2024-11-05,5,cancelled,2023-12-01,632.95,2,21,Sports,Cycling Helmet,Sports,Female
ORD6060,CUST2060,49,PROD1260,Canada,2021-03-16,2025-03-19,3,active,2024-11-26,181.65,5,38,Home,Dumbbells,Sports,Male
ORD6061,CUST2061,47,PROD1261,Germany,2022-11-08,2023-01-11,3,active,2024-12-09,109.38,9,34,Clothing,Vacuum Cleaner,Home,Female
ORD6062,CUST2062,67,PROD1262,Germany,2021-07-31,2024-01-12,4,paused,2024-09-08,159.55,6,31,Home,Chair,Home,Male
ORD6063,CUST2063,20,PROD1263,Canada,2023-01-24,2024-10-15,5,cancelled,2024-05-10,688.6,1,21,Electronics,Face Wash,Beauty,Female
ORD6064,CUST2064,62,PROD1264,UK,2022-11-26,2023-12-28,3,cancelled,2025-03-06,232.71,7,37,Sports,Refrigerator,Home,Female
ORD6066,CUST2066,40,PROD1266,UK,2022-06-01,2022-10-01,0,UNKNOWN,2025-04-07,21.76,9,20,Home,T-Shirt,Clothing,Male
ORD6068,CUST2068,30,PROD1268,UK,2021-09-03,2025-04-13,2,active,2023-04-18,162.4,7,33,Clothing,Shampoo,Beauty,Female
ORD6071,CUST2071,36,PROD1271,Germany,2021-09-10,2024-07-09,4,active,2021-10-29,257.69,6,5,Clothing,Jacket,Clothing,Male
ORD6072,CUST2072,53,PROD1272,UK,2020-10-08,2021-05-06,1,cancelled,2022-09-06,90.01,3,37,Home,Skirt,Clothing,Female
ORD6074,CUST2074,59,PROD1274,USA,2021-12-02,2024-03-19,2,active,2022-05-03,135.26,8,36,Clothing,Skirt,Clothing,Female
ORD6075,CUST2075,45,PROD1275,India,2023-06-09,2023-08-12,4,active,2024-10-15,435.92,3,38,Clothing,Dumbbells,Sports,Male
ORD6076,CUST2076,64,PROD1276,India,2022-12-18,2025-04-20,3,active,2024-01-11,186.66,7,14,Beauty,Dumbbells,Sports,Male
ORD6077,CUST2077,22,PROD1277,Germany,2022-08-13,2024-04-21,5,cancelled,2023-10-30,60.8,8,19,Home,Cycling Helmet,Sports,Male
ORD6078,CUST2078,41,PROD1278,Pakistan,2022-05-17,2022-11-30,1,active,2024-10-19,52.29,9,37,Clothing,Skirt,Clothing,Female
ORD6079,CUST2079,19,PROD1279,Pakistan,2020-11-24,2024-02-12,1,active,2023-06-12,325.42,5,17,Beauty,Football,Sports,Male
ORD6080,CUST2080,50,PROD1280,Canada,2021-05-27,2022-02-05,2,cancelled,2024-12-30,204.08,9,20,Beauty,Nail Polish,Beauty,Female
ORD6081,CUST2081,55,PROD1281,Canada,2021-07-29,2024-08-18,4,active,2023-05-18,236.78,6,5,Beauty,Vacuum Cleaner,Home,Male
ORD6083,CUST2083,54,PROD1283,India,2023-02-21,2025-05-13,1,paused,2023-05-23,248.76,5,9,Electronics,Lamp,Home,Male
ORD6084,CUST2084,28,PROD1284,USA,2023-02-22,2023-04-15,0,active,2023-05-02,44.12,6,11,Clothing,Cricket Bat,Sports,Male
ORD6085,CUST2085,19,PROD1285,UNKNOWN,2023-07-21,2025-02-26,1,paused,2024-07-26,210.63,1,24,Electronics,Jacket,Clothing,Female
ORD6086,CUST2086,49,PROD1286,USA,2021-11-04,2022-03-16,0,active,2024-06-06,65.75,7,25,Electronics,Sneakers,Clothing,Female
ORD6087,CUST2087,45,PROD1287,Germany,2021-09-06,2023-08-13,0,UNKNOWN,2023-09-27,573.06,3,31,Clothing,Tablet,Electronics,Female
ORD6088,CUST2088,23,PROD1288,Pakistan,2022-10-05,2024-11-07,4,active,2024-10-17,384.45,5,23,Electronics,Lamp,Home,Male
ORD6089,CUST2089,29,PROD1289,Canada,2020-10-01,2021-09-06,0,active,2021-09-04,61.45,9,42,Beauty,Face Wash,Beauty,Female
ORD6091,CUST2091,22,PROD1291,Germany,2022-08-22,2025-02-18,0,paused,2024-08-11,542.87,2,32,Beauty,Football,Sports,Female
ORD6092,CUST2092,26,PROD1292,Pakistan,2021-09-26,2023-11-26,3,active,2022-05-14,491.48,4,26,Electronics,Foundation,Beauty,Female
ORD6093,CUST2093,43,PROD1293,Germany,2023-07-06,2024-04-02,0,active,2024-05-16,309.37,3,31,Sports,Sneakers,Clothing,Female
ORD6095,CUST2095,63,PROD1295,India,2022-10-08,2023-07-18,5,active,2023-04-10,247.22,4,31,Clothing,Lipstick,Beauty,Female
ORD6096,CUST2096,64,PROD1296,Germany,2022-01-18,2024-10-02,2,active,2023-11-07,121.04,7,33,Clothing,Shampoo,Beauty,Male
ORD6097,CUST2097,54,PROD1297,Pakistan,2022-03-01,2023-11-21,3,active,2022-06-24,146.91,7,24,Clothing,Perfume,Beauty,Female
ORD6100,CUST2100,33,PROD1300,UNKNOWN,2022-07-05,2022-09-30,5,active,2025-02-05,313.24,4,45,Clothing,Gaming Console,Electronics,Male
ORD6101,CUST2101,18,PROD1301,India,2022-04-27,2024-02-20,5,cancelled,2024-06-08,261.8,4,49,Sports,Laptop,Electronics,Female
ORD6102,CUST2102,69,PROD1302,Canada,2023-07-28,2023-12-12,2,active,2024-01-22,366.08,4,29,Electronics,Tennis Racket,Sports,Female
ORD6103,CUST2103,67,PROD1303,Canada,2023-03-31,2025-06-13,4,active,2025-02-14,302.55,5,30,Sports,Refrigerator,Home,Male
ORD6104,CUST2104,38,PROD1304,Pakistan,2021-01-28,2024-10-10,5,active,2024-12-25,72.5,2,27,Beauty,Lipstick,Beauty,Other
ORD6106,CUST2106,22,PROD1306,USA,2020-09-13,2023-07-30,2,active,2021-10-15,136.82,8,39,Sports,Moisturizer,Beauty,Female
ORD6108,CUST2108,69,PROD1308,USA,2022-10-16,2023-03-28,0,cancelled,2024-11-18,175.08,9,35,Electronics,Tennis Racket,Sports,Other
ORD6109,CUST2109,22,PROD1309,UK,2020-11-30,2024-01-12,3,active,2021-03-10,446.47,4,14,Clothing,Skirt,Clothing,Male
ORD6110,CUST2110,54,PROD1310,UK,2021-12-23,2022-12-25,5,active,2025-03-14,204.18,4,43,Beauty,Headphones,Electronics,Female
ORD6112,CUST2112,24,PROD1312,UK,2021-01-26,2024-03-04,0,active,2022-06-06,134.3,8,44,Sports,Shirt,Clothing,Female
ORD6115,CUST2115,29,PROD1315,Pakistan,2020-12-27,2023-08-28,3,active,2023-04-08,99.05,3,28,Clothing,Vacuum Cleaner,Home,Female
ORD6116,CUST2116,61,PROD1316,Germany,2021-05-24,2023-09-04,4,paused,2022-11-28,212.47,7,15,Beauty,Smartphone,Electronics,Female
ORD6117,CUST2117,59,PROD1317,USA,2022-04-10,2022-05-24,1,UNKNOWN,2023-08-30,14.12,8,19,Sports,Vacuum Cleaner,Home,Male
ORD6118,CUST2118,66,PROD1318,India,2020-09-15,2020-09-20,3,cancelled,2023-08-04,258.37,4,44,Sports,Running Shoes,Sports,Male
ORD6119,CUST2119,23,PROD1319,USA,2022-06-08,2024-05-04,1,active,2024-04-14,141.45,9,37,Sports,Tennis Racket,Sports,Female
ORD6120,CUST2120,41,PROD1320,Pakistan,2023-05-27,2023-11-23,5,cancelled,2023-12-13,52.81,9,43,Clothing,Moisturizer,Beauty,Male
ORD6121,CUST2121,58,PROD1321,USA,2023-02-28,2024-07-07,0,cancelled,2023-07-25,169.81,5,38,Sports,Chair,Home,Female
ORD6122,CUST2122,37,PROD1322,UK,2022-09-25,2023-11-27,1,active,2023-01-24,111.99,6,8,Beauty,Laptop,Electronics,Male
ORD6123,CUST2123,40,PROD1323,UK,2020-12-19,2022-03-31,0,paused,2024-08-08,564.3,3,7,Home,Lipstick,Beauty,Other
ORD6125,CUST2125,23,PROD1325,Canada,2020-10-21,2020-11-10,1,active,2023-01-25,603.87,1,11,Sports,Dumbbells,Sports,Female
ORD6126,CUST2126,25,PROD1326,Germany,2020-10-12,2022-09-14,1,active,2021-06-30,232.11,2,25,Sports,Foundation,Beauty,Male
ORD6127,CUST2127,60,PROD1327,Germany,2023-03-02,2025-08-03,1,paused,2024-03-27,50.52,5,7,Clothing,Microwave,Home,Female
ORD6128,CUST2128,24,PROD1328,UK,2023-05-17,2024-09-25,5,active,2025-07-15,407.04,2,33,Home,Cycling Helmet,Sports,Male
ORD6129,CUST2129,66,PROD1329,USA,2021-05-28,2022-03-14,3,active,2024-08-04,212.92,9,30,Sports,Moisturizer,Beauty,Male
ORD6130,CUST2130,40,PROD1330,Pakistan,2020-10-03,2024-01-25,5,cancelled,2021-12-11,119.35,9,9,Sports,Conditioner,Beauty,Male
ORD6131,CUST2131,62,PROD1331,Canada,2021-09-03,2025-05-14,4,active,2025-07-22,36.75,5,46,Sports,Smartphone,Electronics,Male
ORD6132,CUST2132,61,PROD1332,India,2022-08-21,2023-05-01,3,cancelled,2022-10-06,113.88,6,45,Sports,Basketball,Sports,Male
ORD6134,CUST2134,40,PROD1334,UK,2021-09-13,2023-11-17,4,paused,2024-01-22,9.9,6,36,Clothing,Hoodie,Clothing,Female
ORD6135,CUST2135,40,PROD1335,India,2023-08-15,2024-08-12,0,active,2025-04-20,200.24,9,29,Electronics,Dining Table,Home,Female
ORD6136,CUST2136,21,PROD1336,Germany,2022-10-11,2024-06-18,3,active,2024-05-28,45.59,8,45,Beauty,Lipstick,Beauty,Female
ORD6137,CUST2137,19,PROD1337,USA,2022-09-01,2023-03-05,3,active,2025-05-23,210.63,4,46,Beauty,Sneakers,Clothing,Female
ORD6138,CUST2138,52,PROD1338,Pakistan,2021-06-14,2023-01-10,2,paused,2023-08-30,198.73,6,24,Clothing,Foundation,Beauty,Male
ORD6139,CUST2139,53,PROD1339,Germany,2023-03-06,2025-04-06,4,active,2025-02-23,339.6,1,42,Home,T-Shirt,Clothing,Male
ORD6140,CUST2140,61,PROD1340,Pakistan,2022-09-09,2022-11-16,1,active,2024-11-04,72.73,8,39,Clothing,Sneakers,Clothing,Female
ORD6141,CUST2141,32,PROD1341,UK,2021-02-04,2022-09-09,5,cancelled,2021-08-12,215.41,4,45,Sports,Microwave,Home,Female
ORD6142,CUST2142,53,PROD1342,India,2022-08-03,2022-12-22,5,cancelled,2023-07-25,91.74,8,47,Sports,Smartwatch,Electronics,Female
ORD6143,CUST2143,24,PROD1343,Canada,2023-08-05,2023-12-11,1,active,2025-01-06,57.28,9,49,Electronics,Bluetooth Speaker,Electronics,Other
ORD6144,CUST2144,47,PROD1344,USA,2023-07-03,2025-05-24,4,active,2024-01-30,155.31,5,29,Beauty,Tablet,Electronics,Female
ORD6145,CUST2145,62,PROD1345,UK,2020-10-18,2021-04-29,3,active,2021-09-27,776.04,1,18,Electronics,Dress,Clothing,Female
ORD6146,CUST2146,49,PROD1346,India,2021-03-12,2024-10-11,0,cancelled,2022-06-10,269.9,3,37,Sports,Blender,Home,Female
ORD6147,CUST2147,60,PROD1347,Germany,2022-06-19,2025-07-15,5,cancelled,2023-05-18,224.54,2,14,Sports,Moisturizer,Beauty,Female
ORD6148,CUST2148,48,PROD1348,Pakistan,2021-04-11,2022-02-07,4,cancelled,2025-01-06,211.38,5,16,Clothing,Tennis Racket,Sports,Female
ORD6149,CUST2149,36,PROD1349,UK,2022-10-10,2025-04-22,3,active,2025-01-15,64.8,9,16,Beauty,Lamp,Home,Female
ORD6150,CUST2150,30,PROD1350,UK,2023-03-03,2024-03-21,5,active,2024-04-04,189.04,7,46,Sports,Hoodie,Clothing,Female
ORD6151,CUST2151,57,PROD1351,Germany,2021-12-24,2024-12-16,4,active,2022-04-01,309.54,5,17,Clothing,Smartwatch,Electronics,Male
ORD6152,CUST2152,21,PROD1352,Pakistan,2020-12-20,2025-07-24,3,active,2022-02-23,210.63,9,2,Electronics,Running Shoes,Sports,Male
ORD6153,CUST2153,20,PROD1353,USA,2023-01-31,2025-02-08,0,paused,2025-01-19,235.28,8,27,Sports,Conditioner,Beauty,Male
ORD6155,CUST2155,61,PROD1355,Germany,2023-05-18,2023-06-23,2,active,2024-10-22,38.46,1,32,Sports,Yoga Mat,Sports,Other
ORD6156,CUST2156,53,PROD1356,UK,2022-11-14,2024-10-26,5,paused,2024-08-22,38.54,6,6,Sports,Dress,Clothing,Male
ORD6157,CUST2157,49,PROD1357,USA,2021-01-24,2023-10-25,0,paused,2021-12-25,373.1,4,45,Beauty,Laptop,Electronics,Female
ORD6158,CUST2158,39,PROD1358,USA,2023-08-12,2025-06-29,3,active,2024-07-27,150.26,7,18,Sports,Tablet,Electronics,Male
ORD6160,CUST2160,42,PROD1360,UK,2021-03-17,2023-11-24,3,active,2024-11-04,348.89,3,49,Electronics,Jeans,Clothing,Female
ORD6162,CUST2162,25,PROD1362,Germany,2021-02-19,2021-04-15,1,active,2021-07-23,25.64,6,32,Electronics,Sneakers,Clothing,Male
ORD6163,CUST2163,20,PROD1363,USA,2021-05-09,2024-08-14,3,active,2023-11-26,66.08,4,29,Beauty,Perfume,Beauty,Male
ORD6164,CUST2164,20,PROD1364,Germany,2021-05-10,2023-10-26,2,paused,2025-03-30,177.6,6,7,Electronics,Blender,Home,Male
ORD6165,CUST2165,55,PROD1365,UK,2020-09-02,2022-04-21,5,active,2024-11-28,408.87,4,31,Home,Moisturizer,Beauty,Male
ORD6166,CUST2166,20,PROD1366,Canada,2021-02-06,2023-03-25,4,paused,2022-06-29,86.47,8,13,Clothing,Cricket Bat,Sports,Male
ORD6167,CUST2167,60,PROD1367,UK,2022-12-09,2025-08-18,0,active,2024-04-02,615.92,2,27,Home,Yoga Mat,Sports,Female
ORD6169,CUST2169,63,PROD1369,Canada,2020-11-19,2023-05-12,3,active,2023-12-15,490.33,3,15,Beauty,Blender,Home,Female
ORD6170,CUST2170,67,PROD1370,UK,2022-12-26,2024-05-08,3,paused,2025-02-03,379.99,5,4,Electronics,Blender,Home,Female
ORD6171,CUST2171,60,PROD1371,USA,2023-01-23,2025-02-11,3,cancelled,2023-03-26,260.34,6,45,Home,Football,Sports,Male
ORD6174,CUST2174,26,PROD1374,Pakistan,2022-10-20,2023-11-28,5,active,2023-01-08,142.76,8,31,Clothing,Running Shoes,Sports,Male
ORD6175,CUST2175,19,PROD1375,USA,2021-09-14,2022-08-01,0,active,2025-03-05,118.26,9,35,Home,Shampoo,Beauty,Male
ORD6176,CUST2176,54,PROD1376,India,2022-09-11,2023-01-02,1,cancelled,2024-08-17,166.92,8,40,Sports,Jeans,Clothing,Male
ORD6178,CUST2178,67,PROD1378,India,2022-05-18,2025-08-19,1,cancelled,2023-11-11,328.73,6,46,Clothing,Skirt,Clothing,Male
ORD6179,CUST2179,46,PROD1379,Canada,2022-09-19,2023-07-21,1,active,2024-09-20,38.73,9,16,Beauty,Foundation,Beauty,Female
ORD6180,CUST2180,68,PROD1380,Germany,2020-11-15,2021-08-17,3,paused,2024-10-23,201.67,8,17,Electronics,T-Shirt,Clothing,Male
ORD6181,CUST2181,30,PROD1381,Pakistan,2021-09-29,2023-11-27,3,cancelled,2023-01-05,8.3,4,6,Sports,Football,Sports,Male
ORD6182,CUST2182,28,PROD1382,Germany,2022-02-23,2024-03-17,3,active,2022-12-25,130.65,9,33,Electronics,Football,Sports,Female
ORD6183,CUST2183,59,PROD1383,UK,2022-07-14,2023-10-22,2,active,2022-10-03,299.8,3,18,Clothing,Tennis Racket,Sports,Male
ORD6184,CUST2184,45,PROD1384,Pakistan,2022-05-30,2022-11-04,0,cancelled,2024-04-01,321.99,2,26,Home,Smartwatch,Electronics,Male
ORD6185,CUST2185,60,PROD1385,Canada,2022-08-29,2023-02-01,3,paused,2024-06-29,409.8,2,4,Clothing,Dumbbells,Sports,Female
ORD6186,CUST2186,67,PROD1386,Pakistan,2022-10-04,2023-07-07,2,paused,2023-01-21,119.69,9,30,Sports,Dress,Clothing,Male
ORD6187,CUST2187,35,PROD1387,Pakistan,2022-07-05,2023-11-29,2,cancelled,2024-09-14,632.36,2,39,Electronics,Perfume,Beauty,Female
ORD6188,CUST2188,62,PROD1388,Germany,2021-06-21,2023-09-18,0,cancelled,2024-09-04,332.94,2,15,Clothing,Moisturizer,Beauty,Male
ORD6189,CUST2189,22,PROD1389,Canada,2022-05-30,2024-11-03,3,active,2023-10-25,378.98,5,9,Beauty,Microwave,Home,Male
ORD6190,CUST2190,31,PROD1390,Pakistan,2022-05-04,2023-02-06,3,active,2022-07-28,601.94,3,44,Sports,Dining Table,Home,Male
ORD6191,CUST2191,33,PROD1391,Canada,2022-11-09,2024-01-25,1,active,2023-05-01,76.39,8,49,Clothing,Tablet,Electronics,Female
ORD6192,CUST2192,32,PROD1392,India,2021-06-26,2021-07-10,2,cancelled,2025-06-30,247.03,6,27,Beauty,Lamp,Home,Female
ORD6193,CUST2193,50,PROD1393,UK,2021-10-10,2024-01-08,5,cancelled,2025-02-15,215.7,4,13,Beauty,Sneakers,Clothing,Female
ORD6194,CUST2194,35,PROD1394,UK,2022-02-18,2025-08-10,3,active,2022-09-18,474.15,4,40,Home,Laptop,Electronics,Female
ORD6195,CUST2195,57,PROD1395,UK,2021-02-15,2023-07-02,2,active,2021-09-23,6.64,5,4,Home,Yoga Mat,Sports,Male
ORD6196,CUST2196,58,PROD1396,UK,2021-09-18,2024-04-19,1,paused,2024-09-10,757.47,2,21,Clothing,Face Wash,Beauty,Male
ORD6197,CUST2197,31,PROD1397,USA,2022-12-31,2023-07-06,2,active,2023-12-10,384.35,5,41,Sports,Cycling Helmet,Sports,Other
ORD6198,CUST2198,35,PROD1398,UK,2021-02-09,2023-04-19,5,active,2022-12-22,252.19,4,7,Sports,Blender,Home,Male
ORD6199,CUST2199,30,PROD1399,USA,2023-08-03,2023-10-31,4,active,2025-04-30,561.99,3,39,Sports,Cricket Bat,Sports,Male
ORD6200,CUST2200,69,PROD1400,UK,2022-01-19,2023-11-04,5,active,2022-02-23,210.63,3,20,Beauty,Cricket Bat,Sports,Male
